sample_name,biosample,data_type,env_broad_scale,env_medium,collection_date,metamorphosis_date,basidiobolus_feeding_date,collection_event,treatment,egg_mass,tank,animal_type,host_genus,host_species,host_length,mass_g,host_sex,geo_loc_name,gps_n,gps_w,state,clinical_signs,lesion_type,lesion_location,lesion_number,lesion_coverage,collector,temp id,notes_lab
UHM97,9167,vivarium,timeseries,fecal,6/10/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1962,
UHM97,9168,vivarium,timeseries,fecal,6/13/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1985,
UHM97,9169,vivarium,timeseries,fecal,6/15/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2012,
UHM97,9347,vivarium,timeseries,fecal,6/17/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2031,
UHM97,9348,vivarium,timeseries,fecal,6/20/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2051,
UHM97,9349,vivarium,timeseries,fecal,6/24/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2097,
UHM97,9350,vivarium,timeseries,fecal,6/27/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2117,
UHM97,9351,vivarium,timeseries,fecal,7/4/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2179,
UHM97,9352,vivarium,timeseries,fecal,7/7/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2204,Preconditioned on FFs - Do not expect Basidiobolus
UHM97,9353,vivarium,timeseries,fecal,7/11/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2223,Preconditioned on FFs - Do not expect Basidiobolus
UHM97,9354,vivarium,timeseries,fecal,7/13/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2253,Preconditioned on FFs - Do not expect Basidiobolus
UHM97,9355,vivarium,timeseries,fecal,7/18/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2288,Preconditioned on FFs - Do not expect Basidiobolus
UHM97,9356,vivarium,timeseries,fecal,7/20/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2321,Preconditioned on FFs - Do not expect Basidiobolus
UHM97,9579,vivarium,timeseries,dead frog,7/21/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2342,Preconditioned on FFs - Do not expect Basidiobolus
UHM97,9578,vivarium,timeseries,fecal,7/21/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,2,2,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2327,Preconditioned on FFs - Do not expect Basidiobolus
UHM101,1890,vivarium,timeseries,fecal,4/1/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,279,Preconditioned on FFs - Do not expect Basidiobolus
UHM101,1891,vivarium,timeseries,fecal,4/4/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,591,
UHM101,1892,vivarium,timeseries,fecal,4/5/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,645,
UHM101,1893,vivarium,timeseries,fecal,4/7/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,767,
UHM101,1894,vivarium,timeseries,fecal,4/11/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,850,
UHM101,1895,vivarium,timeseries,fecal,4/13/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1003,
UHM101,1897,vivarium,timeseries,dead frog,4/15/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1121,
UHM101,1896,vivarium,timeseries,fecal,4/15/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1111,
UHM102,1910,vivarium,timeseries,fecal,4/1/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,280,Preconditioned on FFs - Do not expect Basidiobolus
UHM102,1911,vivarium,timeseries,fecal,4/4/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,595,
UHM102,1912,vivarium,timeseries,fecal,4/7/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,777,
UHM102,1913,vivarium,timeseries,fecal,4/8/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,814,
UHM102,1914,vivarium,timeseries,fecal,4/11/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,898,
UHM102,1915,vivarium,timeseries,fecal,4/13/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,966,
UHM102,1916,vivarium,timeseries,fecal,4/15/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1103,
UHM102,1917,vivarium,timeseries,fecal,4/18/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1139,
UHM102,1918,vivarium,timeseries,fecal,4/20/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1212,
UHM102,1919,vivarium,timeseries,fecal,4/22/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1271,
UHM102,1920,vivarium,timeseries,fecal,4/25/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1309,
UHM102,1921,vivarium,timeseries,fecal,4/27/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1364,
UHM102,1922,vivarium,timeseries,fecal,4/29/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1421,
UHM102,1923,vivarium,timeseries,fecal,5/2/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1452,
UHM102,1924,vivarium,timeseries,fecal,5/4/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1507,
UHM102,1925,vivarium,timeseries,fecal,5/6/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1544,
UHM102,1926,vivarium,timeseries,fecal,5/9/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1569,
UHM102,1927,vivarium,timeseries,fecal,5/13/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1623,
UHM102,1928,vivarium,timeseries,fecal,5/16/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1647,
UHM102,1929,vivarium,timeseries,fecal,5/18/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1673,
UHM102,9190,vivarium,timeseries,fecal,5/19/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1690,
UHM102,9191,vivarium,timeseries,fecal,5/26/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1781,
UHM102,9192,vivarium,timeseries,fecal,5/27/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1802,
UHM102,9193,vivarium,timeseries,fecal,5/30/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1826,
UHM102,9194,vivarium,timeseries,fecal,6/2/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1866,
UHM102,9195,vivarium,timeseries,fecal,6/6/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1898,
UHM102,9196,vivarium,timeseries,fecal,6/8/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1932,
UHM102,9197,vivarium,timeseries,fecal,6/10/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1964,
UHM102,9198,vivarium,timeseries,fecal,6/13/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1987,
UHM102,9199,vivarium,timeseries,fecal,6/15/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2014,
UHM102,9200,vivarium,timeseries,fecal,6/17/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2033,
UHM102,9201,vivarium,timeseries,fecal,6/20/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2053,
UHM102,9202,vivarium,timeseries,fecal,6/24/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2099,
UHM102,9203,vivarium,timeseries,fecal,6/27/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2119,
UHM102,9204,vivarium,timeseries,fecal,6/29/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2141,
UHM102,9205,vivarium,timeseries,fecal,7/4/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2181,
UHM102,9206,vivarium,timeseries,fecal,7/6/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2198,
UHM102,9207,vivarium,timeseries,fecal,7/11/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2225,
UHM102,9208,vivarium,timeseries,fecal,7/13/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2254,
UHM102,9209,vivarium,timeseries,fecal,7/15/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2270,
UHM102,9598,vivarium,timeseries,fecal,7/18/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2289,
UHM102,9600,vivarium,timeseries,dead frog,7/21/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2343,
UHM102,9599,vivarium,timeseries,fecal,7/21/2022,3/24/2022,4/1/2022,Walker,STP1710.7 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2328,
UHM103,1930,vivarium,timeseries,fecal,4/4/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,281,Preconditioned on FFs - Do not expect Basidiobolus
UHM103,1931,vivarium,timeseries,fecal,4/11/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,908,
UHM103,1932,vivarium,timeseries,fecal,4/12/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,943,
UHM103,1933,vivarium,timeseries,fecal,4/13/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,972,
UHM103,1934,vivarium,timeseries,fecal,4/14/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1021,
UHM103,1935,vivarium,timeseries,fecal,4/18/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1146,
UHM103,1936,vivarium,timeseries,fecal,4/19/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1187,
UHM103,1937,vivarium,timeseries,fecal,4/21/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1249,
UHM103,1938,vivarium,timeseries,fecal,4/25/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1316,
UHM103,1939,vivarium,timeseries,fecal,4/26/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1345,
UHM103,1940,vivarium,timeseries,fecal,4/28/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1395,
UHM103,1941,vivarium,timeseries,dead frog,5/2/2022,3/24/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1480,
UHM104,1950,vivarium,timeseries,fecal,4/1/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,282,Preconditioned on FFs - Do not expect Basidiobolus
UHM104,1951,vivarium,timeseries,fecal,4/4/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,593,
UHM104,1952,vivarium,timeseries,fecal,4/8/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,827,
UHM104,1953,vivarium,timeseries,fecal,4/11/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,851,
UHM104,1954,vivarium,timeseries,fecal,4/13/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1004,
UHM104,1955,vivarium,timeseries,fecal,4/14/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1053,
UHM104,1957,vivarium,timeseries,dead frog,4/15/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1122,
UHM104,1956,vivarium,timeseries,fecal,4/15/2022,3/24/2022,4/1/2022,Walker,STP1718.1 pilot,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1112,
UHM105,1970,vivarium,timeseries,fecal,4/1/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,309,Preconditioned on FFs - Do not expect Basidiobolus
UHM105,1971,vivarium,timeseries,fecal,4/4/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,587,
UHM105,1972,vivarium,timeseries,fecal,4/6/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,679,
UHM105,1973,vivarium,timeseries,fecal,4/7/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,768,
UHM105,1974,vivarium,timeseries,fecal,4/11/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,899,
UHM105,1975,vivarium,timeseries,fecal,4/12/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,944,
UHM105,1976,vivarium,timeseries,fecal,4/13/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,967,
UHM105,1977,vivarium,timeseries,fecal,4/18/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1140,
UHM105,1978,vivarium,timeseries,fecal,4/19/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1183,
UHM105,1979,vivarium,timeseries,fecal,4/21/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1250,
UHM105,1980,vivarium,timeseries,fecal,4/22/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1272,
UHM105,1981,vivarium,timeseries,fecal,4/25/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1310,
UHM105,1982,vivarium,timeseries,fecal,4/26/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1353,
UHM105,1983,vivarium,timeseries,fecal,4/28/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1391,
UHM105,1984,vivarium,timeseries,fecal,4/29/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1422,
UHM105,1985,vivarium,timeseries,fecal,5/2/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1453,
UHM105,1986,vivarium,timeseries,dead frog,5/3/2022,3/25/2022,4/1/2022,Walker,STP1710.7 pilot,3,3,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1495,
UHM107,2010,vivarium,timeseries,fecal,4/4/2022,3/25/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,311,Preconditioned on FFs - Do not expect Basidiobolus
UHM107,2011,vivarium,timeseries,dead frog,4/7/2022,3/25/2022,4/5/2022,Walker,control,3,5,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,782,
